,promoter,enhancer,edist,pro_enh_dist,promoter_nontarget_pval,enhancer_nontarget_pval,promoter_nontarget_edist,enhancer_nontarget_edist,total_cell_num,edist_norm,target_name,expression_category,expression_level,expression_level_norm,is_NT
1009,TBX5_P2,Element298,53.109375,40231,5.0,5.0,22.237762451171875,16.4924560546875,2427,2.388251745948535,TBX5,normal,152.40463,0.815696,False
1010,TBX5_P2,OR10H2,24.2608642578125,-1,5.0,-1.0,22.237762451171875,-1.0,2732,1.090975960872089,ACVR2B,normal,76.72568,0.9816495,True
1011,TBX5_P2,OR10K1,22.41552734375,-1,5.0,-1.0,22.237762451171875,-1.0,2566,1.0079938299983395,ACVR2B,normal,79.90196,1.0222877,True
1012,TBX5_P2,OR10V1,21.659423828125,-1,5.0,-1.0,22.237762451171875,-1.0,2499,0.9739929489616255,ACVR2B,normal,80.799446,1.0337704,True
1013,TBX5_P2,OR14J1,25.395751953125,-1,5.0,-1.0,22.237762451171875,-1.0,2711,1.1420102183790846,ACVR2B,normal,66.79433,0.85458505,True
1014,TBX5_P2,OR2A2,25.178466796875,-1,5.0,-1.0,22.237762451171875,-1.0,2763,1.132239219308153,ACVR2B,normal,85.51017,1.0940408,True
1015,TCF7_P1P2,Element1007,18.3980712890625,139670,5.0,0.451107165863582,23.7838134765625,2.34937744140625,1732,0.7735543043672403,TCF7,normal,8.551759,1.0491943,False
1016,TCF7_P1P2,Element1008,17.9569091796875,115585,5.0,1.3376199799837525,23.7838134765625,3.248553466796875,2563,0.7550054661075668,TCF7,normal,6.9874196,0.8572694,False
1017,TCF7_P1P2,Element1009,27.557373046875,103202,5.0,0.705291342059209,23.7838134765625,1.6686767578125,5103,1.1586608293086016,TCF7,normal,8.983178,1.1021241,False
1018,TCF7_P1P2,Element1010,20.4656982421875,8131,5.0,0.3668245395106855,23.7838134765625,1.830108642578125,2042,0.8604885109091189,TCF7,normal,7.7553678,0.95148706,False
1019,TCF7_P1P2,Element1011,17.099365234375,171,5.0,5.0,23.7838134765625,12.80714111328125,2741,0.7189496861479082,TCF7,normal,4.378296,0.53716236,False
1020,TCF7_P1P2,Element1012,17.1876220703125,172,5.0,2.8210230527068307,23.7838134765625,6.2427734375,2154,0.7226604802989165,TCF7,normal,3.032968,0.37210742,False
1021,TCF7_P1P2,Element1013,20.417236328125,53358,5.0,1.916855856856948,23.7838134765625,4.16844482421875,2355,0.8584509102480535,TCF7,normal,11.081535,1.3595665,False
1022,TCF7_P1P2,Element1014,27.6356201171875,101990,5.0,2.13608262304214,23.7838134765625,5.424749755859375,2031,1.1619507588394402,TCF7,normal,7.3393245,0.90044373,False
1023,TCF7_P1P2,Element1015,25.6561279296875,102688,5.0,1.8250684064715568,23.7838134765625,3.928521728515625,2605,1.078722213953202,TCF7,normal,9.956111,1.2214909,False
1024,TCF7_P1P2,Element1016,27.2093505859375,103839,5.0,2.300162274132754,23.7838134765625,5.721893310546875,1997,1.1440280850146534,TCF7,normal,10.236289,1.2558652,False
1025,TCF7_P1P2,Element1017,23.598876953125,121583,5.0,0.345958293302566,23.7838134765625,1.616741943359375,2233,0.9922242695175968,TCF7,normal,7.859495,0.9642622,False
1026,TCF7_P1P2,OR10H2,20.98193359375,-1,5.0,-1.0,23.7838134765625,-1.0,1931,0.882193833820065,ACVR2B,normal,76.72568,0.9816495,True
1027,TCF7_P1P2,OR10K1,22.25341796875,-1,5.0,-1.0,23.7838134765625,-1.0,1767,0.9356539055723502,ACVR2B,normal,79.90196,1.0222877,True
1028,TCF7_P1P2,OR10V1,23.566650390625,-1,5.0,-1.0,23.7838134765625,-1.0,1700,0.9908692907404651,ACVR2B,normal,80.799446,1.0337704,True
1029,TCF7_P1P2,OR14J1,27.3541259765625,-1,5.0,-1.0,23.7838134765625,-1.0,1908,1.1501152245210098,ACVR2B,normal,66.79433,0.85458505,True
1030,TCF7_P1P2,OR2A2,21.2547607421875,-1,5.0,-1.0,23.7838134765625,-1.0,1964,0.8936649609673727,ACVR2B,normal,85.51017,1.0940408,True
1031,TFAP2C_P1P2,Element847,12.497802734375,115944,5.0,0.8286831753434274,7.101690673828125,2.714776611328125,3796,1.7598348489653566,TFAP2C,low,0.0,0.0,False
1032,TFAP2C_P1P2,Element848,11.3848876953125,32986,5.0,0.6278984543523689,7.101690673828125,2.195635986328125,3960,1.6031235684861984,TFAP2C,low,0.0,0.0,False
1033,TFAP2C_P1P2,Element849,13.6729736328125,83043,5.0,1.1732127611837078,7.101690673828125,3.86859130859375,3545,1.9253124728737534,TFAP2C,low,0.3921147,3.9959517,False
1034,TFAP2C_P1P2,Element850,10.8179931640625,105913,5.0,0.5284735985911713,7.101690673828125,1.920654296875,4104,1.5232982765540706,TFAP2C,low,0.33582118,3.4222772,False
1035,TFAP2C_P1P2,Element851,9.0897216796875,149718,5.0,0.3663699765309372,7.101690673828125,1.38887939453125,4587,1.2799377073949263,TFAP2C,low,0.0,0.0,False
1036,TFAP2C_P1P2,OR10H2,9.664794921875,-1,5.0,-1.0,7.101690673828125,-1.0,3641,1.3609146562089345,ACVR2B,normal,76.72568,0.9816495,True
1037,TFAP2C_P1P2,OR10K1,8.4525146484375,-1,5.0,-1.0,7.101690673828125,-1.0,3481,1.1902116040603639,ACVR2B,normal,79.90196,1.0222877,True
1038,TFAP2C_P1P2,OR10V1,8.4356689453125,-1,5.0,-1.0,7.101690673828125,-1.0,3410,1.187839534661864,ACVR2B,normal,80.799446,1.0337704,True
1039,TFAP2C_P1P2,OR14J1,8.5682373046875,-1,5.0,-1.0,7.101690673828125,-1.0,3624,1.2065066894935372,ACVR2B,normal,66.79433,0.85458505,True
1040,TFAP2C_P1P2,OR2A2,9.9447021484375,-1,5.0,-1.0,7.101690673828125,-1.0,3684,1.4003288238231397,ACVR2B,normal,85.51017,1.0940408,True
1041,TFAP4_P1P2,Element476,33.2601318359375,130324,5.0,0.6016953370965081,39.57591552734375,1.786346435546875,2662,0.8404134533023612,TFAP4,normal,16.656895,1.0519751,False
1042,TFAP4_P1P2,Element477,22.4290771484375,80975,5.0,1.852014679316195,39.57591552734375,4.40732421875,2024,0.5667355220864271,TFAP4,normal,16.535135,1.0442853,False
1043,TFAP4_P1P2,Element478,34.0621337890625,80467,5.0,0.3785017531747892,39.57591552734375,1.2959228515625,3444,0.860678352861561,TFAP4,normal,14.726213,0.93004185,False
1044,TFAP4_P1P2,Element479,34.18212890625,46143,5.0,0.8563295665298394,39.57591552734375,2.24935302734375,2474,0.8637103766464459,TFAP4,normal,16.740067,1.0572278,False
1045,TFAP4_P1P2,Element480,40.7183837890625,32770,5.0,0.5212748211305397,39.57591552734375,1.58338623046875,2670,1.0288677658241259,TFAP4,normal,11.303268,0.71386397,False
1046,TFAP4_P1P2,Element481,45.2794189453125,19750,5.0,0.2378392979138181,39.57591552734375,1.29886474609375,2236,1.1441155142457309,TFAP4,normal,14.484062,0.91474867,False
1047,TFAP4_P1P2,Element482,45.1060791015625,10415,5.0,0.5252594015201079,39.57591552734375,1.31815185546875,4218,1.1397355816164974,TFAP4,normal,21.154795,1.3360424,False
1048,TFAP4_P1P2,Element483,18.4251708984375,1718,5.0,2.8210230527068307,39.57591552734375,6.658856201171875,1862,0.46556524727033033,TFAP4,normal,9.712205,0.6133795,False
1049,TFAP4_P1P2,Element484,37.8392333984375,1124,5.0,0.4140770211583118,39.57591552734375,1.130938720703125,4474,0.9561177017444777,TFAP4,normal,15.838624,1.0002967,False
1050,TFAP4_P1P2,Element485,16.7750244140625,219,5.0,5.0,39.57591552734375,7.456201171875,3485,0.42386952242386705,TFAP4,normal,10.503871,0.6633776,False
1051,TFAP4_P1P2,Element486,26.1192626953125,1041,5.0,1.12546020292899,39.57591552734375,3.0250244140625,2088,0.659978735735531,TFAP4,normal,16.52757,1.0438075,False
1052,TFAP4_P1P2,Element487,31.3634033203125,21013,5.0,0.6225844603814857,39.57591552734375,1.7592041015625,3055,0.7924871200678334,TFAP4,normal,14.766738,0.9326012,False
1053,TFAP4_P1P2,Element488,40.0538330078125,26219,5.0,0.1548337190716612,39.57591552734375,1.001348876953125,2507,1.0120759677723323,TFAP4,normal,15.020015,0.9485971,False
1054,TFAP4_P1P2,Element489,28.3677978515625,34806,5.0,1.1292450551098598,39.57591552734375,2.13260498046875,4406,0.7167944815316439,TFAP4,normal,15.350406,0.96946305,False
1055,TFAP4_P1P2,Element490,31.5516357421875,42574,5.0,1.0730918982945643,39.57591552734375,2.293603515625,3029,0.7972433567680292,TFAP4,normal,15.409381,0.9731877,False
1056,TFAP4_P1P2,Element491,30.3055419921875,51313,5.0,0.6737460891577081,39.57591552734375,2.161468505859375,2341,0.7657571931911171,TFAP4,normal,14.240164,0.89934516,False
1057,TFAP4_P1P2,Element492,36.9769287109375,55287,5.0,0.3691045185780112,39.57591552734375,2.00660400390625,1629,0.9343290791438403,TFAP4,normal,16.871326,1.0655177,False
1058,TFAP4_P1P2,Element493,49.4012451171875,78118,5.0,1.3223018185254891,39.57591552734375,3.6458251953125,1671,1.2482653770335457,TFAP4,normal,16.577246,1.0469449,False
1059,TFAP4_P1P2,Element494,68.429931640625,98798,5.0,3.4436974992327127,39.57591552734375,6.412286376953125,2992,1.7290801925566437,TFAP4,normal,20.37378,1.2867169,False
1060,TFAP4_P1P2,Element495,51.5072021484375,104975,5.0,0.6844284653855471,39.57591552734375,2.24610595703125,2058,1.301478474019134,TFAP4,normal,13.932468,0.8799125,False
1061,TFAP4_P1P2,Element496,42.381591796875,115393,5.0,0.2272310242900273,39.57591552734375,1.1189208984375,2641,1.0708935278475806,TFAP4,normal,14.788098,0.93395025,False
1062,TFAP4_P1P2,Element497,20.115478515625,118967,5.0,3.3872161432802645,39.57591552734375,7.259271240234375,1880,0.5082757593245527,TFAP4,normal,12.216456,0.7715368,False
1063,TFAP4_P1P2,Element498,39.2332763671875,119794,5.0,0.9266116188848222,39.57591552734375,2.78477783203125,1790,0.9913422303542285,TFAP4,normal,12.886594,0.8138597,False
1064,TFAP4_P1P2,OR10H2,32.7579345703125,-1,5.0,-1.0,39.57591552734375,-1.0,1724,0.8277239865159763,ACVR2B,normal,76.72568,0.9816495,True
1065,TFAP4_P1P2,OR10K1,35.100341796875,-1,5.0,-1.0,39.57591552734375,-1.0,1548,0.8869116817429911,ACVR2B,normal,79.90196,1.0222877,True
1066,TFAP4_P1P2,OR10V1,35.0211181640625,-1,5.0,-1.0,39.57591552734375,-1.0,1493,0.8849098674638555,ACVR2B,normal,80.799446,1.0337704,True
1067,TFAP4_P1P2,OR14J1,33.0166015625,-1,5.0,-1.0,39.57591552734375,-1.0,1703,0.834259956404248,ACVR2B,normal,66.79433,0.85458505,True
1068,TFAP4_P1P2,OR2A2,33.177001953125,-1,5.0,-1.0,39.57591552734375,-1.0,1759,0.8383129363160879,ACVR2B,normal,85.51017,1.0940408,True
1069,THOC6_P1P2,Element435,22.298583984375,43435,5.0,3.1487416512809245,42.25343017578125,9.796783447265623,1072,0.5277342902483706,THOC6,normal,30.390984,0.92319727,False
1070,THOC6_P1P2,Element436,38.095947265625,42462,5.0,0.5296483206541819,42.25343017578125,1.67303466796875,2489,0.9016060259992992,THOC6,normal,27.727142,0.8422769,False
1071,THOC6_P1P2,Element437,27.42431640625,15447,5.0,1.424119684319354,42.25343017578125,3.861004638671875,1699,0.6490435520183879,THOC6,normal,31.897896,0.9689733,False
1072,THOC6_P1P2,Element438,26.1878662109375,13970,5.0,1.5176982327765571,42.25343017578125,4.013848876953125,1751,0.619780834407802,THOC6,normal,31.299738,0.9508028,False
1073,THOC6_P1P2,Element439,31.8988037109375,5769,5.0,2.500312917381596,42.25343017578125,4.512799072265625,2078,0.7549399795054084,THOC6,normal,34.148975,1.0373551,False
1074,THOC6_P1P2,Element440,44.419677734375,2964,5.0,0.2067615617814325,42.25343017578125,1.07896728515625,2536,1.0512679692413565,THOC6,normal,47.319016,1.4374259,False
1075,THOC6_P1P2,Element441,26.5751953125,2394,5.0,0.989869722784852,42.25343017578125,3.195062255859375,1624,0.628947642876396,THOC6,normal,29.888586,0.9079358,False
1076,THOC6_P1P2,Element442,32.9263916015625,155,5.0,0.7779081135457402,42.25343017578125,1.984356689453125,2415,0.7792596119317006,THOC6,normal,21.25993,0.64582014,False
1077,THOC6_P1P2,Element443,41.3817138671875,21784,5.0,0.329281134982243,42.25343017578125,1.096209716796875,3428,0.9793693362889767,THOC6,normal,33.050903,1.0039985,False
1078,THOC6_P1P2,Element444,36.3115234375,22374,5.0,0.8141463300658581,42.25343017578125,1.843060302734375,3105,0.859374571163526,THOC6,normal,31.19098,0.9474991,False
1079,THOC6_P1P2,Element445,32.5045166015625,35343,5.0,0.6519678738175133,42.25343017578125,1.4840087890625,4199,0.769275215440222,THOC6,normal,30.641357,0.93080294,False
1080,THOC6_P1P2,OR10H2,34.3563232421875,-1,5.0,-1.0,42.25343017578125,-1.0,1571,0.813101400271162,ACVR2B,normal,76.72568,0.9816495,True
1081,THOC6_P1P2,OR10K1,36.9610595703125,-1,5.0,-1.0,42.25343017578125,-1.0,1407,0.874746959395921,ACVR2B,normal,79.90196,1.0222877,True
1082,THOC6_P1P2,OR10V1,36.7080078125,-1,5.0,-1.0,42.25343017578125,-1.0,1342,0.8687580549032026,ACVR2B,normal,80.799446,1.0337704,True
1083,THOC6_P1P2,OR14J1,36.6260986328125,-1,5.0,-1.0,42.25343017578125,-1.0,1552,0.8668195334779184,ACVR2B,normal,66.79433,0.85458505,True
1084,THOC6_P1P2,OR2A2,36.9119873046875,-1,5.0,-1.0,42.25343017578125,-1.0,1608,0.8735855799429191,ACVR2B,normal,85.51017,1.0940408,True
1085,TNNT2_P1P2,Element47,6.57958984375,11402,3.1487416512809245,0.5148324391219873,6.7340576171875,1.6986572265625,3477,0.9770617089697528,TNNT2,normal,2725.6526,0.9624179,False
1086,TNNT2_P1P2,Element48,6.712158203125,31,3.1487416512809245,0.4988585447122173,6.7340576171875,1.751470947265625,3343,0.9967479615846164,TNNT2,normal,1031.7407,0.36430386,False
1087,TNNT2_P1P2,Element49,2.62060546875,6610,3.1487416512809245,1.604498875694374,6.7340576171875,3.973724365234375,3023,0.3891569715800121,TNNT2,normal,2952.349,1.0424637,False
1088,TNNT2_P1P2,Element50,7.8599853515625,7808,3.1487416512809245,0.3789172366743727,6.7340576171875,1.50517578125,3343,1.1671990051735326,TNNT2,normal,2722.1125,0.96116793,False
1089,TNNT2_P1P2,Element51,3.3414306640625,21859,3.1487416512809245,3.677780705266081,6.7340576171875,7.62655029296875,2819,0.49619870426027907,TNNT2,normal,3049.3875,1.0767275,False
1090,TNNT2_P1P2,OR10H2,4.1971435546875,-1,3.1487416512809245,-1.0,6.7340576171875,-1.0,2792,0.6232711083396476,ACVR2B,normal,76.72568,0.9816495,True
1091,TNNT2_P1P2,OR10K1,5.673583984375,-1,3.1487416512809245,-1.0,6.7340576171875,-1.0,2626,0.8425208554637508,ACVR2B,normal,79.90196,1.0222877,True
1092,TNNT2_P1P2,OR10V1,5.7593994140625,-1,3.1487416512809245,-1.0,6.7340576171875,-1.0,2563,0.8552643504805548,ACVR2B,normal,80.799446,1.0337704,True
1093,TNNT2_P1P2,OR14J1,4.798828125,-1,3.1487416512809245,-1.0,6.7340576171875,-1.0,2769,0.7126205918927443,ACVR2B,normal,66.79433,0.85458505,True
1094,TNNT2_P1P2,OR2A2,5.14306640625,-1,3.1487416512809245,-1.0,6.7340576171875,-1.0,2829,0.763739590395429,ACVR2B,normal,85.51017,1.0940408,True
1095,ZBTB10_P1P2,Element1212,7.2528076171875,190,5.0,4.221848749616356,22.98770751953125,6.47239990234375,4452,0.3155080867035233,ZBTB10,normal,22.674295,0.65127194,False
1096,ZBTB10_P1P2,Element1213,8.3863525390625,1179,5.0,5.0,22.98770751953125,7.11837158203125,3497,0.36481900302312137,ZBTB10,normal,25.877338,0.7432727,False
1097,ZBTB10_P1P2,Element1214,18.8426513671875,92303,5.0,0.5764101044643213,22.98770751953125,2.03656005859375,2808,0.819683796271466,ZBTB10,normal,30.983858,0.8899468,False
1098,ZBTB10_P1P2,Element1215,15.0296630859375,125159,5.0,0.9722020566497006,22.98770751953125,2.844970703125,2858,0.6538130465235699,ZBTB10,normal,33.032516,0.9487903,False
1099,ZBTB10_P1P2,Element1216,20.4053955078125,140067,5.0,0.3274311418463582,22.98770751953125,1.366851806640625,3402,0.8876655269115149,ZBTB10,normal,36.198223,1.0397186,False
1100,ZBTB10_P1P2,OR10H2,18.5751953125,-1,5.0,-1.0,22.98770751953125,-1.0,2562,0.8080490539005594,ACVR2B,normal,76.72568,0.9816495,True
1101,ZBTB10_P1P2,OR10K1,18.0418701171875,-1,5.0,-1.0,22.98770751953125,-1.0,2406,0.7848486023174963,ACVR2B,normal,79.90196,1.0222877,True
1102,ZBTB10_P1P2,OR10V1,17.205322265625,-1,5.0,-1.0,22.98770751953125,-1.0,2343,0.7484575071701556,ACVR2B,normal,80.799446,1.0337704,True
1103,ZBTB10_P1P2,OR14J1,18.8734130859375,-1,5.0,-1.0,22.98770751953125,-1.0,2547,0.8210219775026246,ACVR2B,normal,66.79433,0.85458505,True
1104,ZBTB10_P1P2,OR2A2,18.5618896484375,-1,5.0,-1.0,22.98770751953125,-1.0,2605,0.8074702374156535,ACVR2B,normal,85.51017,1.0940408,True
1105,ZBTB12_P1P2,Element1058,28.958740234375,136042,5.0,1.3343252190061066,18.51817626953125,3.65081787109375,3142,1.5638008739565816,ZBTB12,normal,12.700198,1.1989131,False
1106,ZBTB12_P1P2,Element1059,15.08056640625,124910,5.0,0.3535374568368721,18.51817626953125,1.201611328125,4422,0.8143656365914771,ZBTB12,normal,12.709975,1.1998361,False
1107,ZBTB12_P1P2,Element1060,17.948974609375,106216,5.0,1.4038429190838275,18.51817626953125,2.66962890625,3605,0.9692625422789186,ZBTB12,normal,10.427332,0.984352,False
1108,ZBTB12_P1P2,Element1061,15.0506591796875,95206,5.0,0.5018135480777687,18.51817626953125,2.483978271484375,2601,0.8127506165091968,ZBTB12,normal,13.142263,1.2406446,False
1109,ZBTB12_P1P2,Element1062,22.5867919921875,87299,5.0,0.6350552227870526,18.51817626953125,2.339508056640625,2973,1.219709309569027,ZBTB12,normal,11.232505,1.0603613,False
1110,ZBTB12_P1P2,Element1063,15.36572265625,86615,5.0,0.3452364500581065,18.51817626953125,1.3885986328125,3650,0.8297643586821173,ZBTB12,normal,9.857291,0.9305395,False
1111,ZBTB12_P1P2,Element1064,27.0997314453125,80138,5.0,1.1903729581059503,18.51817626953125,3.63238525390625,2911,1.463412544025777,ZBTB12,normal,7.690885,0.72602826,False
1112,ZBTB12_P1P2,Element1065,17.637939453125,74512,5.0,0.3063082180452295,18.51817626953125,1.448065185546875,3341,0.9524663334232032,ZBTB12,normal,13.6426735,1.2878839,False
1113,ZBTB12_P1P2,Element1066,40.5137939453125,67341,5.0,3.677780705266081,18.51817626953125,9.779180908203124,2739,2.187785306481372,ZBTB12,normal,13.560575,1.2801336,False
1114,ZBTB12_P1P2,Element1067,32.950927734375,60213,5.0,1.272784179091507,18.51817626953125,7.76485595703125,2050,1.7793829832255446,ZBTB12,normal,8.056959,0.7605861,False
1115,ZBTB12_P1P2,Element1068,22.18603515625,39188,5.0,0.816844084565987,18.51817626953125,2.44599609375,3323,1.1980680404664705,ZBTB12,normal,9.74609,0.920042,False
1116,ZBTB12_P1P2,Element1069,17.5455322265625,38399,5.0,0.6279906475473366,18.51817626953125,1.85889892578125,3535,0.9474762509648922,ZBTB12,normal,10.574746,0.99826807,False
1117,ZBTB12_P1P2,Element1070,19.6409912109375,31589,5.0,0.4758506324416387,18.51817626953125,1.729058837890625,3380,1.0606331274237661,ZBTB12,normal,7.0556483,0.6660612,False
1118,ZBTB12_P1P2,Element1071,9.1353759765625,4355,5.0,5.0,18.51817626953125,6.9921630859375,4935,0.4933194199902572,ZBTB12,normal,10.027843,0.94663984,False
1119,ZBTB12_P1P2,Element1072,3.2333984375,197,5.0,5.0,18.51817626953125,22.89029541015625,7290,0.17460674260996475,ZBTB12,normal,2.5396168,0.23974271,False
1120,ZBTB12_P1P2,Element1073,16.8853759765625,56936,5.0,0.6933391234493697,18.51817626953125,3.11602783203125,2471,0.9118271546180675,ZBTB12,normal,10.623091,1.0028318,False
1121,ZBTB12_P1P2,Element1074,33.021240234375,70114,5.0,2.1272611725273314,18.51817626953125,5.610906982421875,2710,1.7831799283985792,ZBTB12,normal,10.621199,1.0026532,False
1122,ZBTB12_P1P2,OR10H2,20.090087890625,-1,5.0,-1.0,18.51817626953125,-1.0,2840,1.084884796332784,ACVR2B,normal,76.72568,0.9816495,True
1123,ZBTB12_P1P2,OR10K1,20.6282958984375,-1,5.0,-1.0,18.51817626953125,-1.0,2670,1.1139485658951265,ACVR2B,normal,79.90196,1.0222877,True
1124,ZBTB12_P1P2,OR10V1,18.5703125,-1,5.0,-1.0,18.51817626953125,-1.0,2611,1.0028154084781304,ACVR2B,normal,80.799446,1.0337704,True
1125,ZBTB12_P1P2,OR14J1,23.8431396484375,-1,5.0,-1.0,18.51817626953125,-1.0,2817,1.2875533368622072,ACVR2B,normal,66.79433,0.85458505,True
1126,ZBTB12_P1P2,OR2A2,22.760498046875,-1,5.0,-1.0,18.51817626953125,-1.0,2873,1.2290896098836592,ACVR2B,normal,85.51017,1.0940408,True
1127,ZC3H15_P1P2,Element823,8.3958740234375,1,5.0,1.244048958995868,13.242279052734377,2.3808349609375,4716,0.6340203215777913,ZC3H15,normal,49.472015,0.45813113,False
1128,ZC3H15_P1P2,Element824,22.7177734375,103852,5.0,2.436518914605589,13.242279052734377,4.641943359375,4680,1.7155486111591225,ZC3H15,normal,109.44694,1.0135235,False
1129,ZC3H15_P1P2,Element825,21.036865234375,121763,5.0,1.2513469065757326,13.242279052734377,4.15882568359375,3478,1.5886136480435467,ZC3H15,normal,104.76359,0.97015375,False
1130,ZC3H15_P1P2,OR10H2,15.0321044921875,-1,5.0,-1.0,13.242279052734377,-1.0,3625,1.1351599246870987,ACVR2B,normal,76.72568,0.9816495,True
1131,ZC3H15_P1P2,OR10K1,14.01806640625,-1,5.0,-1.0,13.242279052734377,-1.0,3463,1.0585841266768528,ACVR2B,normal,79.90196,1.0222877,True
1132,ZC3H15_P1P2,OR10V1,13.2591552734375,-1,5.0,-1.0,13.242279052734377,-1.0,3394,1.0012744196551,ACVR2B,normal,80.799446,1.0337704,True
1133,ZC3H15_P1P2,OR14J1,16.2523193359375,-1,5.0,-1.0,13.242279052734377,-1.0,3604,1.2273053053191463,ACVR2B,normal,66.79433,0.85458505,True
1134,ZC3H15_P1P2,OR2A2,15.4287109375,-1,5.0,-1.0,13.242279052734377,-1.0,3660,1.1651099388601203,ACVR2B,normal,85.51017,1.0940408,True
1135,ZC3H3_P1P2,Element1225,2305.87060546875,110369,5.0,1.632457726479423,2300.4738647460936,2.740509033203125,4607,1.002345925683121,ZC3H3,normal,16.793182,0.9399105,False
1136,ZC3H3_P1P2,Element1226,2347.8515625,47076,5.0,2.7931741239681505,2300.4738647460936,7.191729736328125,1222,1.020594755923965,ZC3H3,normal,21.8143,1.2209413,False
1137,ZC3H3_P1P2,Element1227,2302.98291015625,41590,5.0,0.6896041059897741,2300.4738647460936,2.544451904296875,1525,1.001090664601153,ZC3H3,normal,18.311169,1.0248718,False
1138,ZC3H3_P1P2,Element1228,2328.86865234375,28665,5.0,2.0726296369609765,2300.4738647460936,4.55382080078125,2007,1.012343016816142,ZC3H3,normal,14.778682,0.82715935,False
1139,ZC3H3_P1P2,Element1229,2317.15234375,9022,5.0,0.4843115654561004,2300.4738647460936,1.959674072265625,1635,1.0072500189024087,ZC3H3,normal,17.291348,0.9677927,False
1140,ZC3H3_P1P2,Element1230,1896.939453125,28,5.0,5.0,2300.4738647460936,23.38184814453125,3751,0.824586395957325,ZC3H3,normal,13.348504,0.74711263,False
1141,ZC3H3_P1P2,Element1231,2292.2099609375,12254,5.0,0.697430989063946,2300.4738647460936,1.748052978515625,2741,0.9964077384510927,ZC3H3,normal,16.956514,0.94905216,False
1142,ZC3H3_P1P2,Element1232,2336.336181640625,27285,5.0,2.2034256667895704,2300.4738647460936,6.38895263671875,1192,1.0155890998998547,ZC3H3,normal,14.148498,0.7918881,False
1143,ZC3H3_P1P2,Element1233,2287.69873046875,37024,5.0,0.2525804230510118,2300.4738647460936,0.9903564453125,3372,0.9944467379207746,ZC3H3,normal,18.783707,1.0513197,False
1144,ZC3H3_P1P2,Element1234,2327.3330078125,56093,5.0,5.0,2300.4738647460936,8.6945068359375,2452,1.0116754828116123,ZC3H3,normal,18.366316,1.0279584,False
1145,ZC3H3_P1P2,Element1235,2340.115478515625,76258,5.0,4.221848749616356,2300.4738647460936,6.275592041015625,3166,1.0172319339841345,ZC3H3,normal,15.001451,0.8396277,False
1146,ZC3H3_P1P2,Element1236,2306.49755859375,94449,5.0,0.9370045988135328,2300.4738647460936,2.525384521484375,1889,1.0026184578490402,ZC3H3,normal,15.171974,0.8491719,False
1147,ZC3H3_P1P2,Element1237,2312.703369140625,143224,5.0,0.5845925745498635,2300.4738647460936,1.855535888671875,1953,1.0053160805614634,ZC3H3,normal,18.607674,1.0414672,False
1148,ZC3H3_P1P2,OR10H2,2306.7802734375,-1,5.0,-1.0,2300.4738647460936,-1.0,1408,1.0027413520266628,ACVR2B,normal,76.72568,0.9816495,True
1149,ZC3H3_P1P2,OR10K1,2311.52783203125,-1,5.0,-1.0,2300.4738647460936,-1.0,1242,1.0048050827503647,ACVR2B,normal,79.90196,1.0222877,True
1150,ZC3H3_P1P2,OR10V1,2311.9208984375,-1,5.0,-1.0,2300.4738647460936,-1.0,1177,1.0049759459852285,ACVR2B,normal,80.799446,1.0337704,True
1151,ZC3H3_P1P2,OR14J1,2325.369140625,-1,5.0,-1.0,2300.4738647460936,-1.0,1385,1.0108218033946907,ACVR2B,normal,66.79433,0.85458505,True
1152,ZC3H3_P1P2,OR2A2,2311.15625,-1,5.0,-1.0,2300.4738647460936,-1.0,1443,1.0046435586239906,ACVR2B,normal,85.51017,1.0940408,True
1153,ZFPM2_P1P2,Element1217,0.981689453125,87,5.0,5.0,15.74139404296875,13.39495849609375,6776,0.0623635651610852,ZFPM2,normal,84.489815,0.3042748,False
1154,ZFPM2_P1P2,Element1218,4.18896484375,40,5.0,4.221848749616356,15.74139404296875,4.95521240234375,7086,0.2661114277627207,ZFPM2,normal,177.98409,0.6409775,False
1155,ZFPM2_P1P2,OR10H2,17.712646484375,-1,5.0,-1.0,15.74139404296875,-1.0,2851,1.1252273106197195,ACVR2B,normal,76.72568,0.9816495,True
1156,ZFPM2_P1P2,OR10K1,17.6177978515625,-1,5.0,-1.0,15.74139404296875,-1.0,2685,1.119201882849244,ACVR2B,normal,79.90196,1.0222877,True
1157,ZFPM2_P1P2,OR10V1,17.17236328125,-1,5.0,-1.0,15.74139404296875,-1.0,2620,1.0909048610545662,ACVR2B,normal,80.799446,1.0337704,True
1158,ZFPM2_P1P2,OR14J1,18.200439453125,-1,5.0,-1.0,15.74139404296875,-1.0,2828,1.1562152248678788,ACVR2B,normal,66.79433,0.85458505,True
1159,ZFPM2_P1P2,OR2A2,19.1416015625,-1,5.0,-1.0,15.74139404296875,-1.0,2880,1.2160042185749127,ACVR2B,normal,85.51017,1.0940408,True
1160,ZIC5_P1P2,Element309,8.031494140625,19295,5.0,1.815024809301739,17.42310791015625,4.8610107421875,2170,0.4609679387879641,ZIC5,normal,2.1764002,0.5844512,False
1161,ZIC5_P1P2,Element310,8.18994140625,1249,5.0,2.291579099865287,17.42310791015625,3.740496826171875,4328,0.4700620261598639,ZIC5,normal,0.5913195,0.15879314,False
