,gRNA_name,expression,relative_expression,edist,cell_num,target_gene
286,HAND2_+_174450135.23-P2-2,20.265768649882045,0.1375742613074665,6.8421630859375,550,HAND2
287,HAND2_-_174450062.23-P2-1,15.217200231391116,0.10330203197171238,14.325439453125,295,HAND2
288,HAND2_-_174450062.23-P2-2,19.188353239724616,0.13026022196681944,7.3798828125,202,HAND2
289,HAND2_-_174450908.23-P1-1,19.909659022232518,0.13515680950414466,28.4136962890625,60,HAND2
290,HAND2_-_174450908.23-P1-2,56.0387852601707,0.38041954489501184,32.8070068359375,166,HAND2
291,HAND2_-_174451307.23-P1-1,58.478105000095134,0.3969788778821068,36.359619140625,134,HAND2
292,HAND2_-_174451307.23-P1-2,112.18219348135077,0.7615493232297382,47.90625,74,HAND2
293,HAND2_-_174451323.23-P1-1,79.12414948805235,0.5371346434206785,31.19580078125,60,HAND2
294,HAND2_-_174451323.23-P1-2,83.62973889199806,0.5677208572826524,6.363037109375,265,HAND2
295,non-targeting,155.62249999020423,1.0,0.0,20000,HIF1A
296,HIF1A_+_62162270.23-P1P2-1,15.0164090748014,0.09649253209366652,101.72021484375,135,HIF1A
297,HIF1A_+_62162270.23-P1P2-2,26.32481749212913,0.16915817117567297,125.4754638671875,161,HIF1A
298,HIF1A_+_62162306.23-P1P2-1,17.877163549933535,0.11487518547163054,116.6026611328125,77,HIF1A
299,HIF1A_-_62162262.23-P1P2-1,130.76709044124823,0.8402839592570448,128.7332763671875,34,HIF1A
300,HIF1A_-_62162262.23-P1P2-2,6.089217142863689,0.03912812827995296,89.5321044921875,76,HIF1A
301,non-targeting,45.14395207606867,1.0,0.0,20000,HMG20A
302,HMG20A_-_77713273.23-P1P2-1,3.8743013397370483,0.08582104936689537,151.603271484375,51,HMG20A
303,HMG20A_-_77713273.23-P1P2-2,6.749001731366727,0.14949957682026804,51.7958984375,83,HMG20A
304,HMG20A_-_77713295.23-P1P2-2,0.0,0.0,75.69091796875,35,HMG20A
305,HMG20A_-_77713468.23-P1P2-1,21.890190726567415,0.48489752713014367,31.6588134765625,84,HMG20A
306,HMG20A_-_77713468.23-P1P2-2,3.7419395979310646,0.08288905658117401,58.055419921875,61,HMG20A
307,non-targeting,68.40924242260371,1.0,0.0,20000,HOXB4
308,HOXB4_+_46655552.23-P1P2-1,10.15711172987076,0.14847572301889223,196.2298583984375,62,HOXB4
309,HOXB4_+_46655552.23-P1P2-2,0.0,0.0,109.112548828125,74,HOXB4
310,HOXB4_+_46655726.23-P1P2-2,10.417158320694176,0.15227706011332978,55.6734619140625,151,HOXB4
311,HOXB4_+_46655791.23-P1P2-1,1.4736998891152564,0.021542409138393236,117.8099365234375,61,HOXB4
312,HOXB4_+_46655791.23-P1P2-2,5.892176736353917,0.08613129641100994,84.9312744140625,139,HOXB4
313,non-targeting,337.00603074830724,1.0,0.0,20000,ID2
314,ID2_+_8819418.23-P2-1,315.85620932414065,0.9372420090607746,28.8780517578125,42,ID2
315,ID2_+_8819418.23-P2-2,69.54974512784527,0.20637537249233517,9.336181640625,65,ID2
316,ID2_+_8822167.23-P1-1,55.89099032215603,0.16584566809695517,6.9620361328125,174,ID2
317,ID2_+_8822167.23-P1-2,35.225740008938466,0.10452554789812289,25.6939697265625,133,ID2
318,ID2_-_8819375.23-P2-1,264.34582005468616,0.7843949245291479,50.9610595703125,146,ID2
319,ID2_-_8822382.23-P1-1,30.390816018319665,0.0901788491761948,37.4239501953125,39,ID2
320,ID2_-_8822382.23-P1-2,11.629882041553305,0.03450941817192309,5.5838623046875,131,ID2
321,non-targeting,0.11499448009999469,1.0,0.0,20000,IKZF1
322,IKZF1_+_50344364.23-P1P2-1,0.0,0.0,21.3485107421875,63,IKZF1
323,IKZF1_+_50344364.23-P1P2-2,0.0,0.0,48.7408447265625,69,IKZF1
324,IKZF1_-_50344370.23-P1P2-1,0.0,0.0,54.1754150390625,68,IKZF1
325,IKZF1_-_50344370.23-P1P2-2,0.0,0.0,57.5035400390625,38,IKZF1
326,IKZF1_-_50344397.23-P1P2-1,0.0,0.0,40.16796875,149,IKZF1
327,non-targeting,0.07207946582639124,1.0,0.0,20000,IRF4
328,IRF4_+_391758.23-P1-1,0.0,0.0,4.084228515625,125,IRF4
329,IRF4_+_391758.23-P1-2,0.0,0.0,71.42333984375,74,IRF4
330,IRF4_+_391937.23-P1-1,0.0,0.0,30.723876953125,53,IRF4
331,IRF4_+_391937.23-P1-2,0.0,0.0,27.697998046875,174,IRF4
332,IRF4_+_393226.23-P2-1,0.0,0.0,6.3310546875,133,IRF4
333,IRF4_+_393226.23-P2-2,0.0,0.0,4.6922607421875,160,IRF4
334,IRF4_-_391819.23-P1-1,0.0,0.0,26.091796875,39,IRF4
335,IRF4_-_391819.23-P1-2,0.0,0.0,54.0406494140625,43,IRF4
336,IRF4_-_393255.23-P2-1,0.0,0.0,27.8365478515625,69,IRF4
337,IRF4_-_393255.23-P2-2,0.0,0.0,2.9805908203125,221,IRF4
338,non-targeting,6.528246724337805,1.0,0.0,20000,IRX2
339,IRX2_-_2751388.23-P1P2-2,0.0,0.0,12.542724609375,124,IRX2
340,IRX2_-_2751522.23-P1P2-2,1.6414483025224502,0.2514378472251983,19.60107421875,301,IRX2
341,non-targeting,55.85350468827528,1.0,0.0,20000,ISL1
342,ISL1_+_50679279.23-P1-1,21.387317965872317,0.3829181012944014,250.591796875,167,ISL1
343,ISL1_+_50679279.23-P1-2,22.43236227322517,0.4016285530947918,321.07958984375,76,ISL1
344,ISL1_+_50679313.23-P1-2,44.22477761502652,0.7917995094819922,280.7686767578125,85,ISL1
345,ISL1_+_50682000.23-P2-1,65.9869707020584,1.1814293672409482,9.2052001953125,102,ISL1
346,ISL1_+_50682071.23-P2-1,40.366077971667416,0.7227134303738871,82.9296875,123,ISL1
347,ISL1_+_50682071.23-P2-2,34.780528093345794,0.6227098601504033,36.8046875,68,ISL1
348,ISL1_-_50679354.23-P1-1,35.249470429813584,0.6311057941045036,179.8536376953125,95,ISL1
349,ISL1_-_50679354.23-P1-2,50.57914885193376,0.9055680415082581,366.5740966796875,126,ISL1
350,ISL1_-_50682080.23-P2-1,35.00684461494743,0.6267618265017493,31.96484375,68,ISL1
351,ISL1_-_50682080.23-P2-2,9.340646799902844,0.16723474833019072,35.2750244140625,86,ISL1
352,non-targeting,236.48917247155626,1.0,0.0,20000,JUN
353,JUN_+_59249361.23-P1P2-1,18.914398064019757,0.07997997483920617,19.746826171875,106,JUN
354,JUN_+_59249682.23-P1P2-1,17.443035062569834,0.07375828195545737,32.51708984375,128,JUN
355,JUN_+_59249682.23-P1P2-2,57.7760135286723,0.24430722525202,80.71044921875,91,JUN
356,JUN_-_59249500.23-P1P2-1,6.832029037851546,0.028889394666359487,26.6407470703125,114,JUN
357,JUN_-_59249500.23-P1P2-2,45.541215973870855,0.19257209747878976,28.935791015625,79,JUN
358,non-targeting,32.7431679052097,1.0,0.0,20000,KAT7
359,KAT7_-_47866093.23-P1P2-1,3.4101862273346937,0.1041495507461911,42.0897216796875,122,KAT7
360,KAT7_-_47866435.23-P1P2-1,23.676905103082603,0.7231097849672455,79.894775390625,34,KAT7
361,KAT7_-_47866435.23-P1P2-2,1.4945515024417138,0.045644682480583024,22.2027587890625,143,KAT7
362,non-targeting,2.442580440401798,1.0,0.0,20000,KCNIP3
363,KCNIP3_+_96012256.23-ENST00000468529.1-1,6.145185039435046,2.5158577944004903,18.4989013671875,281,KCNIP3
364,KCNIP3_+_96012256.23-ENST00000468529.1-2,1.5764417184982449,0.6454001237473778,12.02685546875,140,KCNIP3
365,KCNIP3_-_96012316.23-ENST00000468529.1-1,1.8362239083776681,0.7517557571514878,27.6495361328125,156,KCNIP3
366,KCNIP3_-_96012316.23-ENST00000468529.1-2,0.0,0.0,54.972412109375,52,KCNIP3
367,KCNIP3_-_96012720.23-ENST00000468529.1-1,0.7305268267605532,0.29907994622293116,8.391357421875,235,KCNIP3
368,KCNIP3_-_96012720.23-ENST00000468529.1-2,2.107708548594798,0.8629024099808502,9.8692626953125,245,KCNIP3
369,non-targeting,265.77542137238197,1.0,0.0,20000,KDM5B
370,KDM5B_-_202777348.23-P1P2-1,52.978514914930855,0.19933564451282293,7.147705078125,181,KDM5B
371,KDM5B_-_202777348.23-P1P2-2,65.8596666166992,0.24780194600621938,26.264404296875,215,KDM5B
372,KDM5B_-_202777452.23-P1P2-1,120.85373252072411,0.4547212526149817,14.4364013671875,96,KDM5B
373,KDM5B_-_202777452.23-P1P2-2,58.90952213877722,0.22165150499841818,10.5462646484375,166,KDM5B
374,KDM5B_-_202777467.23-P1P2-1,31.52347156943646,0.11860943125086215,12.0870361328125,104,KDM5B
375,KDM5B_-_202777467.23-P1P2-2,14.243470900510147,0.053592129877779046,51.8328857421875,128,KDM5B
376,non-targeting,31.658739922022505,1.0,0.0,20000,KDM5C
377,KDM5C_+_53254114.23-P1P2-1,1.2015256625427693,0.037952415841635,21.9862060546875,135,KDM5C
378,KDM5C_+_53254114.23-P1P2-2,0.0,0.0,24.918701171875,72,KDM5C
379,KDM5C_+_53254307.23-P1P2-1,5.643022472433971,0.1782453277146562,35.6947021484375,165,KDM5C
380,KDM5C_+_53254307.23-P1P2-2,3.482705750708691,0.1100077185411301,16.8109130859375,113,KDM5C
381,KDM5C_-_53254184.23-P1P2-1,9.370139177546513,0.2959732194214224,45.1815185546875,49,KDM5C
382,KDM5C_-_53254184.23-P1P2-2,0.0,0.0,26.5133056640625,73,KDM5C
383,non-targeting,10.486218669029768,1.0,0.0,20000,KLF10
384,KLF10_+_103667888.23-P1-1,6.675376367169402,0.636585653786203,27.827880859375,124,KLF10
385,KLF10_-_103665615.23-P2-1,20.572469336286147,1.9618577473541856,11.5162353515625,93,KLF10
386,KLF10_-_103666023.23-P2-2,0.0,0.0,11.892578125,62,KLF10
387,KLF10_-_103668072.23-P1-1,7.743327775487404,0.7384289818747268,11.6529541015625,164,KLF10
388,KLF10_-_103668072.23-P1-2,4.320891377507547,0.41205428895631974,25.8546142578125,109,KLF10
389,non-targeting,119.11314786793808,1.0,0.0,20000,KLF12
390,KLF12_+_74708401.23-P1P2-2,37.74669413792626,0.3168977968727381,21.9656982421875,244,KLF12
391,KLF12_+_74708511.23-P1P2-1,53.93729132149329,0.4528239937147333,11.4974365234375,282,KLF12
392,KLF12_+_74708511.23-P1P2-2,40.099632134110855,0.3366516027145023,5.1029052734375,402,KLF12
393,KLF12_-_74708523.23-P1P2-1,25.29103842200985,0.21232784856001183,26.87109375,306,KLF12
394,KLF12_-_74708523.23-P1P2-2,15.3842060278882,0.12915623760480932,61.8753662109375,51,KLF12
395,non-targeting,101.53833637050411,1.0,0.0,20000,KMT2A
396,KMT2A_+_118307196.23-P1P2-1,5.102195563119684,0.05024895764002119,108.6619873046875,43,KMT2A
397,KMT2A_+_118307607.23-P1P2-1,17.924603347566126,0.17653040209523313,91.4578857421875,102,KMT2A
398,KMT2A_+_118307607.23-P1P2-2,21.368731395341456,0.2104498868030387,166.869384765625,50,KMT2A
399,KMT2A_-_118307230.23-P1P2-1,60.708675419493595,0.597889207067301,154.8250732421875,49,KMT2A
400,non-targeting,179.31411055469653,1.0,0.0,20000,LEF1
401,LEF1_+_109087406.23-P1-1,175.86478770681424,0.9807637957926901,13.771484375,152,LEF1
402,LEF1_+_109087406.23-P1-2,146.40764181552055,0.8164870090960384,8.1123046875,98,LEF1
403,LEF1_+_109089827.23-P2-1,108.1387790377605,0.6030689871713957,21.36962890625,87,LEF1
404,LEF1_+_109089827.23-P2-2,138.44884613636574,0.7721023499382355,16.2808837890625,134,LEF1
405,LEF1_+_109089929.23-P2-1,16.68898994682392,0.09307125855961706,32.8580322265625,211,LEF1
406,LEF1_+_109089929.23-P2-2,85.68747533443324,0.47786242292569514,9.7369384765625,233,LEF1
407,LEF1_+_109089998.23-P2-2,15.42163885287231,0.08600348742866065,88.4114990234375,42,LEF1
408,LEF1_-_109087439.23-P1-1,190.8529648495633,1.064349951374,5.7469482421875,168,LEF1
409,LEF1_-_109087439.23-P1-2,152.00107223148842,0.8476804851625062,17.199951171875,119,LEF1
410,LEF1_-_109087449.23-P1-1,189.9192660736541,1.0591428944780263,10.602783203125,75,LEF1
411,LEF1_-_109087449.23-P1-2,177.28016307845598,0.9886570695973191,19.33935546875,165,LEF1
412,non-targeting,17.098120300761366,1.0,0.0,20000,LHX2
413,LHX2_+_126774039.23-P1P2-2,0.0,0.0,48.6678466796875,43,LHX2
414,LHX2_+_126774090.23-P1P2-1,0.0,0.0,37.4840087890625,91,LHX2
415,LHX2_+_126774090.23-P1P2-2,17.607623607197656,1.029798790596508,208.198486328125,47,LHX2
416,LHX2_+_126774249.23-P1P2-1,1.4616036916264843,0.08548329675522287,27.5767822265625,181,LHX2
417,LHX2_+_126774249.23-P1P2-2,4.406528253304331,0.2577200403197603,50.5318603515625,76,LHX2
418,non-targeting,10.39457654733269,1.0,0.0,20000,LZTR1
419,LZTR1_+_21336615.23-P1P2-1,0.0,0.0,40.5615234375,206,LZTR1
420,LZTR1_+_21336615.23-P1P2-2,0.0,0.0,48.3822021484375,239,LZTR1
421,LZTR1_-_21336611.23-P1P2-1,0.0,0.0,105.0328369140625,63,LZTR1
422,LZTR1_-_21336611.23-P1P2-2,2.518027344947392,0.242244340929264,29.126708984375,464,LZTR1
423,non-targeting,2.8934666319401003,1.0,0.0,20000,LZTS1
424,LZTS1_+_20161385.23-P1P2-2,0.0,0.0,6.7332763671875,205,LZTS1
425,LZTS1_+_20161429.23-P1P2-1,0.0,0.0,36.081787109375,108,LZTS1
426,LZTS1_+_20161429.23-P1P2-2,0.0,0.0,62.6756591796875,51,LZTS1
427,LZTS1_-_20161405.23-P1P2-1,0.0,0.0,59.4610595703125,80,LZTS1
428,LZTS1_-_20161405.23-P1P2-2,0.0,0.0,22.5338134765625,60,LZTS1
429,non-targeting,8.897357733076205,1.0,0.0,20000,MAFB
430,MAFB_+_39317635.23-P1P2-1,0.0,0.0,8.8782958984375,338,MAFB
431,MAFB_+_39317635.23-P1P2-2,0.0,0.0,7.94140625,176,MAFB
432,MAFB_+_39317661.23-P1P2-1,1.829240452214546,0.2055936725365428,24.0804443359375,197,MAFB
433,MAFB_-_39317676.23-P1P2-1,0.0,0.0,29.03515625,204,MAFB
434,non-targeting,51.04355059866066,1.0,0.0,20000,MAP3K7
435,MAP3K7_+_91296756.23-P1P2-1,7.668141930195156,0.15022743990690102,9.138427734375,306,MAP3K7
436,MAP3K7_+_91296756.23-P1P2-2,25.037114819548602,0.49050496146726824,9.59765625,177,MAP3K7
437,MAP3K7_-_91296731.23-P1P2-1,0.0,0.0,57.529296875,33,MAP3K7
438,MAP3K7_-_91296731.23-P1P2-2,9.974770806808452,0.19541686833733277,14.0732421875,296,MAP3K7
439,MAP3K7_-_91296743.23-P1P2-1,9.835314622885265,0.19268476639129678,64.9219970703125,43,MAP3K7
440,MAP3K7_-_91296743.23-P1P2-2,5.2966025059602115,0.10376634156204624,8.2899169921875,186,MAP3K7
441,non-targeting,2.3775292489517597,1.0,0.0,20000,MAPK8IP1
442,MAPK8IP1_+_45907239.23-P2-1,1.9254837431670988,0.8098675311843312,39.037353515625,170,MAPK8IP1
443,MAPK8IP1_+_45907239.23-P2-2,4.456094198726452,1.8742542076784634,8.562744140625,456,MAPK8IP1
444,MAPK8IP1_+_45907258.23-P2-1,1.8964679342885078,0.797663345308854,71.7452392578125,88,MAPK8IP1
445,MAPK8IP1_+_45907258.23-P2-2,4.93487308267504,2.075630861261034,25.083251953125,125,MAPK8IP1
446,MAPK8IP1_+_45907263.23-P2-1,6.467249289110849,2.7201555110046387,7.98974609375,232,MAPK8IP1
447,MAPK8IP1_-_45921715.23-P1-2,5.044238138440493,2.12163031881289,5.920166015625,222,MAPK8IP1
448,MAPK8IP1_-_45922057.23-P1-1,0.0,0.0,11.611328125,121,MAPK8IP1
449,MAPK8IP1_-_45922057.23-P1-2,0.0,0.0,12.1201171875,388,MAPK8IP1
450,non-targeting,18.476898944209097,1.0,0.0,20000,MBD6
451,MBD6_+_57916691.23-P1P2-1,2.2328006389764057,0.12084282355596228,22.71728515625,166,MBD6
452,MBD6_+_57916691.23-P1P2-2,5.025853298179818,0.27200740304719734,10.586181640625,568,MBD6
453,MBD6_-_57916653.23-P1P2-1,1.0105910692609061,0.05469484204640512,11.879150390625,190,MBD6
454,MBD6_-_57916653.23-P1P2-2,1.1199016842397476,0.06061091136674423,15.0872802734375,433,MBD6
455,MBD6_-_57916699.23-P1P2-1,5.2424551796635175,0.28373025124470747,17.78955078125,327,MBD6
456,non-targeting,475.91223537638143,1.0,0.0,20000,MEF2A
457,MEF2A_-_100106208.23-P1P2-1,44.07515882195898,0.09261194721564904,60.7701416015625,269,MEF2A
458,MEF2A_-_100106208.23-P1P2-2,36.72653302170434,0.07717081069088018,36.32666015625,114,MEF2A
459,MEF2A_-_100106242.23-P1P2-1,56.30094991912219,0.11830111884935222,63.3759765625,110,MEF2A
460,MEF2A_-_100106242.23-P1P2-2,35.0804340762915,0.07371198189209757,54.207763671875,327,MEF2A
461,non-targeting,197.7005070384621,1.0,0.0,20000,MEF2C
462,MEF2C_+_88178955.23-P1P2-1,12.782553576540828,0.06465614968834661,68.8778076171875,131,MEF2C
463,MEF2C_+_88178955.23-P1P2-2,17.586110231050526,0.08895328845883636,81.7139892578125,169,MEF2C
464,MEF2C_-_88178969.23-P1P2-1,23.058542133156656,0.11663370255631504,65.4996337890625,159,MEF2C
465,MEF2C_-_88178969.23-P1P2-2,5.29033571424685,0.026759343177696706,57.581298828125,98,MEF2C
466,MEF2C_-_88179122.23-P1P2-2,15.104783207153059,0.07640234935874224,41.3104248046875,223,MEF2C
467,non-targeting,33.40555695067451,1.0,0.0,20000,MEF2D
468,MEF2D_-_156470560.23-P1P2-1,0.0,0.0,22.97607421875,44,MEF2D
469,MEF2D_-_156470560.23-P1P2-2,8.655674203500613,0.25910881283258597,34.7305908203125,97,MEF2D
470,MEF2D_-_156470588.23-P1P2-1,3.108381438973343,0.09304983130690117,40.45654296875,448,MEF2D
471,MEF2D_-_156470598.23-P1P2-1,0.0,0.0,15.144287109375,70,MEF2D
472,MEF2D_-_156470598.23-P1P2-2,4.539448336996272,0.13588901821631247,20.27294921875,139,MEF2D
473,non-targeting,85.27524063902092,1.0,0.0,20000,MEIS1
474,MEIS1_+_66662235.23-P1P2-1,29.96451137810351,0.351385831966707,98.2364501953125,47,MEIS1
475,MEIS1_+_66662235.23-P1P2-2,32.85744787717704,0.38531052660720216,82.7872314453125,48,MEIS1
476,MEIS1_-_66662325.23-P1P2-1,54.10144294728525,0.6344331900076642,81.3924560546875,120,MEIS1
