,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,pval_mean,pval_std,distance_mean,distance_std,pval_mean_log,distance_mean_log
PAX5:P1P2,4.815673828125,0.054,11.25244140625,0.0,5.7010498046875,0.037,11.736083984375,0.0,9.467529296875,0.003,5.1676025390625,0.041,12.311767578125,0.001,5.540283203125,0.027,7.5621337890625,0.007,6.4228515625,0.011,5.89892578125,0.024,7.826904296875,0.008,10.386474609375,0.0,5.1221923828125,0.038,6.554931640625,0.015,8.603515625,0.004,7.072509765625,0.007,7.0020751953125,0.019,5.7620849609375,0.028,7.37158203125,0.006,0.016500000000000004,0.01619779062257046,7.5789306640625,2.317505866880771,1.7822529267372063,0.8796079339357816
PAX6:P1P2,2.205078125,0.833,1.8634033203125,0.92,3.1219482421875,0.509,2.550048828125,0.765,2.083251953125,0.881,2.0367431640625,0.858,3.479736328125,0.437,2.152099609375,0.823,2.4315185546875,0.718,1.480712890625,0.973,2.263916015625,0.825,2.052978515625,0.885,2.2626953125,0.808,1.4456787109375,0.984,1.281005859375,0.994,2.456787109375,0.765,1.552001953125,0.974,1.9237060546875,0.883,2.2955322265625,0.776,2.09326171875,0.86,0.82355,0.14348133016271894,2.151605224609375,0.5289594048595716,0.0843047550617038,0.3327625901814134
PAX7:P1P2,7.265380859375,0.003,14.2666015625,0.0,8.2017822265625,0.001,14.289306640625,0.0,11.802490234375,0.0,7.0577392578125,0.004,14.440185546875,0.0,8.1259765625,0.001,9.3458251953125,0.0,9.29541015625,0.001,9.228515625,0.002,11.264892578125,0.0,13.0126953125,0.0,8.1336669921875,0.0,9.8856201171875,0.0,11.270263671875,0.0,10.69384765625,0.001,8.4141845703125,0.0,7.7269287109375,0.003,9.754638671875,0.0,0.0008,0.0012396943596157716,10.173797607421875,2.377213603879117,3.09151498112135,1.0074830937382147
PAX9:P1,4.4962158203125,0.164,2.8021240234375,0.554,3.68603515625,0.28,2.7462158203125,0.591,2.6353759765625,0.588,3.7230224609375,0.268,2.5733642578125,0.638,3.2369384765625,0.387,3.289794921875,0.395,3.3707275390625,0.34,3.2918701171875,0.358,2.7301025390625,0.559,2.7647705078125,0.566,4.2861328125,0.161,3.3590087890625,0.351,3.0543212890625,0.476,3.3155517578125,0.334,3.787841796875,0.218,3.97119140625,0.21,3.182373046875,0.42,0.3928999999999999,0.15154811638204999,3.31514892578125,0.5447289141584968,0.40570691776607093,0.5205030429043629
PBX2:P1P2,23.4422607421875,0.0,33.5775146484375,0.0,24.7822265625,0.0,34.2801513671875,0.0,30.3262939453125,0.0,22.442138671875,0.0,33.2161865234375,0.0,24.0728759765625,0.0,26.814208984375,0.0,27.0872802734375,0.0,27.3514404296875,0.0,29.8533935546875,0.0,31.2113037109375,0.0,24.820556640625,0.0,27.8739013671875,0.0,29.8580322265625,0.0,29.1488037109375,0.0,25.652099609375,0.0,23.9541015625,0.0,27.4505615234375,0.0,0.0,0.0,27.8607666015625,3.507200189078392,5.0,1.4449930620609526
PBX3:P1P2,3.2640380859375,0.086,8.8768310546875,0.0,4.286376953125,0.026,8.6060791015625,0.001,7.0299072265625,0.0,3.806396484375,0.044,10.3626708984375,0.0,4.8460693359375,0.017,5.724853515625,0.004,4.642578125,0.013,4.346435546875,0.02,5.7774658203125,0.01,7.6014404296875,0.002,3.579833984375,0.054,5.0260009765625,0.009,6.4603271484375,0.004,5.9969482421875,0.004,4.628662109375,0.023,3.504150390625,0.065,5.9732666015625,0.003,0.019250000000000003,0.024460225501391996,5.7170166015625,1.9536781361390352,1.7153437172114843,0.7571694533576199
PBX4:P1P2,4.9622802734375,0.027,8.0413818359375,0.002,5.16552734375,0.021,7.9180908203125,0.003,7.4329833984375,0.002,4.80419921875,0.015,7.9632568359375,0.0,5.3912353515625,0.015,5.13525390625,0.027,6.037353515625,0.019,6.2584228515625,0.007,8.4183349609375,0.0,6.4522705078125,0.009,5.642333984375,0.011,7.8111572265625,0.002,7.4652099609375,0.005,7.8304443359375,0.0,5.6796875,0.004,5.2108154296875,0.025,6.4935302734375,0.008,0.010100000000000001,0.009380270448351184,6.5056884765625,1.2345226609964841,1.9952488444089989,0.8132932633496046
PCGF6:P1P2,45.5048828125,0.0,36.722900390625,0.0,44.1363525390625,0.0,37.8480224609375,0.0,41.17578125,0.0,42.9327392578125,0.0,37.6474609375,0.0,42.740966796875,0.0,39.0140380859375,0.0,43.916015625,0.0,40.75146484375,0.0,43.3597412109375,0.0,39.208984375,0.0,43.8023681640625,0.0,44.40869140625,0.0,40.825439453125,0.0,40.926513671875,0.0,39.3162841796875,0.0,47.9083251953125,0.0,41.4853515625,0.0,0.0,0.0,41.6816162109375,2.8900271864079357,5.0,1.6199445504518137
PDX1:P1P2,2.32470703125,0.69,1.925048828125,0.812,1.8590087890625,0.823,2.04150390625,0.794,1.440673828125,0.962,1.90283203125,0.838,2.989990234375,0.443,1.531005859375,0.929,2.3111572265625,0.664,1.476806640625,0.958,1.61328125,0.924,2.036865234375,0.797,1.99365234375,0.821,2.0770263671875,0.745,1.513427734375,0.936,2.0537109375,0.786,1.33447265625,0.973,1.8831787109375,0.832,2.1285400390625,0.74,1.277099609375,0.984,0.82255,0.13055125027118056,1.885699462890625,0.40758837821102223,0.08483241347704135,0.27547247736805036
PGR:P1P2,5.4591064453125,0.03,9.6658935546875,0.004,6.1865234375,0.023,10.0201416015625,0.001,8.6546630859375,0.004,5.41845703125,0.024,12.0108642578125,0.0,6.1173095703125,0.015,7.63427734375,0.006,6.6317138671875,0.008,6.4857177734375,0.012,7.9769287109375,0.004,8.5484619140625,0.004,4.53662109375,0.075,6.9190673828125,0.007,9.0499267578125,0.003,7.5465087890625,0.005,5.761962890625,0.028,5.876708984375,0.033,7.5093994140625,0.011,0.014850000000000002,0.017517735373945426,7.4005126953125,1.8491454612518905,1.8279811905754435,0.8692618079785646
PHF19:P1P2,2.702880859375,0.168,0.86083984375,0.982,2.9259033203125,0.132,1.421875,0.748,1.266845703125,0.806,2.4234619140625,0.23,2.0283203125,0.413,2.350830078125,0.25,1.8741455078125,0.48,1.7156982421875,0.552,1.970703125,0.413,1.455322265625,0.717,1.428955078125,0.729,2.357666015625,0.236,1.739501953125,0.505,1.414794921875,0.738,1.177001953125,0.836,1.6195068359375,0.549,3.1468505859375,0.1,1.8896484375,0.429,0.5006499999999999,0.2608668293048753,1.88853759765625,0.6062646435880047,0.3004571049725964,0.27612563533357537
PHF1:P1P2,2.719482421875,0.108,5.531005859375,0.003,2.0916748046875,0.235,5.982177734375,0.004,4.182861328125,0.027,2.1995849609375,0.223,5.7813720703125,0.005,1.97119140625,0.307,3.4849853515625,0.045,3.1875,0.069,2.947021484375,0.085,4.013427734375,0.021,4.800048828125,0.011,3.2298583984375,0.057,3.86376953125,0.023,4.18603515625,0.02,3.730712890625,0.031,3.2757568359375,0.056,3.1375732421875,0.055,2.900634765625,0.08,0.07324999999999998,0.08479316941208985,3.660833740234375,1.1627593792444402,1.135133085671474,0.5635800054894553
PHF21A:P1P2,11.2340087890625,0.0,8.363037109375,0.0,11.841552734375,0.0,7.3345947265625,0.0,8.6024169921875,0.0,11.13232421875,0.0,9.4613037109375,0.001,11.9195556640625,0.0,9.640625,0.0,9.6353759765625,0.0,10.1373291015625,0.0,9.7989501953125,0.0,7.7467041015625,0.0,10.9833984375,0.0,10.4840087890625,0.0,10.0474853515625,0.0,9.9027099609375,0.0,9.946533203125,0.0,10.4423828125,0.0,10.2362060546875,0.0,5e-05,0.00022360679774997898,9.944525146484375,1.2293129731141923,4.221848749616356,0.9975840502874884
PHF2:P1P2,12.2933349609375,0.012,21.9295654296875,0.0,11.749267578125,0.017,21.5570068359375,0.0,18.9163818359375,0.002,13.10693359375,0.01,19.8631591796875,0.003,12.5206298828125,0.023,15.230224609375,0.003,15.1241455078125,0.006,14.2991943359375,0.011,16.7674560546875,0.001,18.9344482421875,0.001,14.30419921875,0.008,16.2691650390625,0.002,16.8321533203125,0.003,16.8514404296875,0.005,16.297607421875,0.003,13.377197265625,0.01,15.4495849609375,0.004,0.006200000000000001,0.006074970218683771,16.08365478515625,2.962057993732672,2.20690839982342,1.2063847429616699
PHOX2A:P1P2,7.7423095703125,0.008,2.1925048828125,0.546,7.785888671875,0.003,2.8172607421875,0.332,3.5057373046875,0.193,7.095458984375,0.009,3.2864990234375,0.241,6.8743896484375,0.008,5.21337890625,0.027,5.4434814453125,0.024,6.9552001953125,0.011,5.3372802734375,0.03,3.2591552734375,0.223,7.27294921875,0.007,6.3118896484375,0.02,4.9188232421875,0.05,5.0035400390625,0.037,5.57763671875,0.017,7.70947265625,0.005,5.3597412109375,0.03,0.09104999999999998,0.14430832306302768,5.4831298828125,1.7507938965730143,1.040672354027829,0.7390285334488058
PHOX2B:P1P2,15.57470703125,0.009,26.1434326171875,0.0,14.5640869140625,0.018,24.999755859375,0.001,21.172119140625,0.003,15.2237548828125,0.017,25.87939453125,0.001,15.266845703125,0.01,19.0960693359375,0.005,17.808837890625,0.005,17.453125,0.006,20.349365234375,0.005,23.030029296875,0.0,16.3363037109375,0.012,18.638916015625,0.001,20.905029296875,0.004,19.93310546875,0.0,17.2701416015625,0.006,15.8468017578125,0.018,19.4981689453125,0.002,0.006150000000000001,0.00600241179597177,19.24949951171875,3.5852245063119295,2.2104192878355744,1.2844194423055866
PHTF1:P1P2,3.8167724609375,0.081,8.4573974609375,0.0,3.724365234375,0.115,8.2401123046875,0.005,6.7237548828125,0.006,3.531494140625,0.119,9.3104248046875,0.001,3.7535400390625,0.109,5.4208984375,0.017,4.96484375,0.035,4.1314697265625,0.072,6.2095947265625,0.012,7.1229248046875,0.006,3.835693359375,0.099,5.1412353515625,0.029,6.4691162109375,0.01,5.8424072265625,0.011,4.612548828125,0.04,3.66943359375,0.112,5.1187744140625,0.016,0.04475,0.044709442073529795,5.504840087890625,1.7580491404277592,1.3491099221436875,0.7407447075120567
PIAS3:P1P2,2.338623046875,0.69,4.71875,0.14,1.7606201171875,0.903,4.262939453125,0.191,3.482666015625,0.32,1.6595458984375,0.932,4.48974609375,0.182,1.875732421875,0.838,3.2650146484375,0.341,2.64599609375,0.547,2.243896484375,0.741,3.195556640625,0.44,3.716552734375,0.288,2.4654541015625,0.615,2.948974609375,0.443,3.302001953125,0.373,3.5830078125,0.29,2.8189697265625,0.459,1.8956298828125,0.85,2.5020751953125,0.643,0.5113,0.2524486607526161,2.958587646484375,0.9043788075988709,0.29131571342963375,0.4710844395318067
PIAS4:P1P2,10.8380126953125,0.0,9.4188232421875,0.005,8.974609375,0.003,10.8018798828125,0.001,9.5489501953125,0.004,9.57421875,0.003,9.8634033203125,0.004,7.5611572265625,0.007,9.927978515625,0.004,9.7513427734375,0.003,8.7342529296875,0.008,8.9193115234375,0.004,10.2789306640625,0.004,10.341796875,0.002,9.0682373046875,0.006,9.4432373046875,0.004,8.5301513671875,0.003,9.980224609375,0.0,11.56787109375,0.0,8.5413818359375,0.004,0.0034500000000000004,0.002163695668842645,9.58328857421875,0.933845936313084,2.4609239012072233,0.9815145659217914
PIN1:P1P2,26.2445068359375,0.0,38.6959228515625,0.0,27.338623046875,0.0,38.9090576171875,0.0,35.24072265625,0.0,26.25341796875,0.0,39.6190185546875,0.0,27.7525634765625,0.0,30.262451171875,0.0,30.8665771484375,0.0,29.9879150390625,0.0,34.8218994140625,0.0,35.6131591796875,0.0,27.461181640625,0.0,31.9202880859375,0.0,34.7652587890625,0.0,33.5526123046875,0.0,28.934326171875,0.0,27.216796875,0.0,31.1226806640625,0.0,0.0,0.0,31.828948974609375,4.350056781616541,5.0,1.5028222979969468
PITX1:P1P2,3.2249755859375,0.255,3.9202880859375,0.147,2.660400390625,0.384,4.0865478515625,0.128,3.1451416015625,0.223,1.996826171875,0.659,4.3543701171875,0.091,1.9049072265625,0.704,3.48486328125,0.21,3.0560302734375,0.283,3.2928466796875,0.237,3.1524658203125,0.27,3.6661376953125,0.187,3.172119140625,0.247,2.8758544921875,0.296,3.6414794921875,0.171,3.3492431640625,0.212,2.717041015625,0.371,2.781982421875,0.332,2.9625244140625,0.298,0.28525000000000006,0.15538335445634216,3.17230224609375,0.6138381993068383,0.5447591221290445,0.50137455870777
PITX2:P1,55.26171875,0.0,70.28271484375,0.0,56.4644775390625,0.0,72.589599609375,0.0,66.59326171875,0.0,58.1390380859375,0.0,74.677978515625,0.0,57.4755859375,0.0,62.7747802734375,0.0,61.140380859375,0.0,60.129150390625,0.0,63.473388671875,0.0,67.537109375,0.0,56.6090087890625,0.0,61.6171875,0.0,66.130615234375,0.0,63.568603515625,0.0,61.3309326171875,0.0,57.5816650390625,0.0,63.02685546875,0.0,0.0,0.0,62.82020263671875,5.467447605490781,5.0,1.7980993329518022
PITX2:P2,3.364501953125,0.177,2.268310546875,0.484,3.7664794921875,0.123,2.544189453125,0.383,2.529296875,0.404,2.9158935546875,0.243,2.73974609375,0.351,2.8748779296875,0.265,2.8309326171875,0.299,2.3603515625,0.484,2.15234375,0.537,2.25439453125,0.551,2.625732421875,0.396,3.071044921875,0.224,2.83251953125,0.272,2.3173828125,0.49,2.1116943359375,0.535,3.0574951171875,0.232,3.4517822265625,0.158,2.60693359375,0.37,0.3489000000000001,0.1351579582718329,2.733795166015625,0.4507614008106893,0.4572865831956765,0.43676597124068883
PITX3:P1P2,6.805908203125,0.004,5.1722412109375,0.007,6.1270751953125,0.002,6.25,0.004,5.66064453125,0.001,5.8841552734375,0.002,4.917724609375,0.016,5.4522705078125,0.004,4.8187255859375,0.011,6.427978515625,0.001,6.92041015625,0.0,6.93408203125,0.002,4.926025390625,0.01,7.0196533203125,0.0,7.757080078125,0.0,6.3291015625,0.002,6.735595703125,0.0,5.9805908203125,0.001,7.4615478515625,0.0,5.670166015625,0.007,0.0037000000000000006,0.004402152583500606,6.162548828125,0.8571117334597974,2.430626090384954,0.7897603733727084
PKNOX1:P1P2,5.19580078125,0.032,3.361328125,0.206,5.13427734375,0.042,4.292236328125,0.089,4.296630859375,0.076,5.2557373046875,0.045,3.940673828125,0.132,4.39013671875,0.07,5.0377197265625,0.048,4.505615234375,0.066,4.89208984375,0.06,3.84228515625,0.129,3.566650390625,0.206,5.0068359375,0.049,5.189697265625,0.03,4.405517578125,0.084,4.47314453125,0.075,5.2025146484375,0.046,6.2816162109375,0.021,4.9912109375,0.045,0.07755,0.05276110509197392,4.6630859375,0.6893735617609753,1.1103621995933324,0.6686734192799532
PKNOX2:P1P2,3.2113037109375,0.577,6.4019775390625,0.08,4.26806640625,0.277,5.6485595703125,0.123,4.8436279296875,0.206,2.70947265625,0.714,6.6485595703125,0.093,3.7183837890625,0.401,3.677001953125,0.469,3.7718505859375,0.395,3.8702392578125,0.384,5.0086669921875,0.2,6.0074462890625,0.12,3.977783203125,0.357,3.6392822265625,0.415,4.4879150390625,0.267,3.8812255859375,0.378,2.85498046875,0.67,3.37255859375,0.477,3.8636474609375,0.402,0.35025000000000006,0.1819614982409885,4.29312744140625,1.1299885397932037,0.45560945666225217,0.6327737806942079
PLAG1:P1P2,4.1279296875,0.468,6.315185546875,0.162,4.3111572265625,0.42,6.385986328125,0.161,5.1650390625,0.267,4.6358642578125,0.375,8.32568359375,0.06,4.525390625,0.362,5.6290283203125,0.25,4.140869140625,0.501,3.36083984375,0.659,4.324951171875,0.42,6.49072265625,0.154,4.3258056640625,0.418,3.898681640625,0.506,4.758056640625,0.357,4.067626953125,0.484,3.8548583984375,0.502,4.7601318359375,0.34,4.47509765625,0.389,0.36275,0.14897611076594586,4.8939453125,1.1886362484648747,0.44038060677455804,0.6896591120096038
PLAGL1:P1,14.9139404296875,0.0,18.5604248046875,0.0,14.5009765625,0.0,17.91064453125,0.0,17.3094482421875,0.0,14.703125,0.001,17.9696044921875,0.0,15.7200927734375,0.0,14.1080322265625,0.0,16.8216552734375,0.0,17.5179443359375,0.0,19.9398193359375,0.0,16.1390380859375,0.0,16.83740234375,0.0,19.5941162109375,0.0,18.1319580078125,0.0,19.1795654296875,0.0,15.7540283203125,0.0,14.810791015625,0.001,16.7049560546875,0.0,0.0001,0.0003077935056255462,16.856378173828126,1.7571701689760562,3.958607314841775,1.226764266131391
PLEK:P1P2,4.8392333984375,0.039,6.2169189453125,0.014,5.543212890625,0.017,5.7406005859375,0.021,5.2799072265625,0.039,4.501708984375,0.047,8.3304443359375,0.004,5.0865478515625,0.024,6.22705078125,0.012,4.305419921875,0.074,3.6434326171875,0.118,3.7967529296875,0.111,6.3421630859375,0.013,3.7266845703125,0.097,3.249755859375,0.182,5.0130615234375,0.025,3.8277587890625,0.106,3.935791015625,0.09,4.609619140625,0.044,5.0975341796875,0.031,0.055400000000000005,0.04746788387952426,4.965679931640625,1.2179312673310296,1.256411849840096,0.69597872319236
PLSCR1:P1P2,7.0106201171875,0.03,13.0098876953125,0.0,7.297607421875,0.022,12.8758544921875,0.0,10.7867431640625,0.004,6.488037109375,0.033,14.4207763671875,0.0,7.1839599609375,0.018,10.07861328125,0.002,8.2340087890625,0.011,7.1146240234375,0.025,9.4984130859375,0.004,12.1966552734375,0.001,6.5810546875,0.034,7.8509521484375,0.011,10.3419189453125,0.003,9.2830810546875,0.005,7.5029296875,0.018,6.963134765625,0.03,9.0784912109375,0.008,0.01295,0.012193505605336327,9.1898681640625,2.4131432842418437,1.8873949984654255,0.9633092811324813
POGK:P1P2,14.1192626953125,0.0,21.9937744140625,0.0,13.824951171875,0.006,21.3231201171875,0.0,19.3944091796875,0.0,13.389892578125,0.006,19.4332275390625,0.0,14.3365478515625,0.005,14.7530517578125,0.003,17.1873779296875,0.001,16.139404296875,0.0,20.1373291015625,0.0,19.0228271484375,0.0,16.56591796875,0.002,18.7337646484375,0.0,18.2322998046875,0.0,19.3245849609375,0.0,15.84228515625,0.0,14.474365234375,0.0,16.4053955078125,0.001,0.0012000000000000001,0.002092593455122388,17.231689453125,2.6223961226638726,2.9172146296835497,1.2363278592356224
POU1F1:P1P2,3.430908203125,0.225,2.13525390625,0.653,3.704345703125,0.175,3.247802734375,0.269,2.74560546875,0.408,2.961669921875,0.321,2.484619140625,0.533,2.840576171875,0.358,2.4000244140625,0.523,2.80859375,0.412,3.52392578125,0.213,3.055908203125,0.344,2.483642578125,0.518,3.2303466796875,0.251,3.584716796875,0.161,3.025390625,0.341,3.0224609375,0.298,3.317626953125,0.224,3.7940673828125,0.165,2.814697265625,0.371,0.33815,0.1375003444971761,3.030609130859375,0.4549252699499791,0.47087776517903757,0.48152992737479866
POU2AF1:P1P2,4.16357421875,0.136,7.8359375,0.004,5.3074951171875,0.046,7.3134765625,0.008,6.716552734375,0.02,4.0823974609375,0.148,9.51611328125,0.006,5.293701171875,0.059,5.5941162109375,0.045,5.02392578125,0.059,4.848388671875,0.072,6.234375,0.025,7.02880859375,0.014,3.8919677734375,0.183,5.353271484375,0.031,6.9248046875,0.016,5.746826171875,0.047,4.1505126953125,0.127,4.3526611328125,0.128,5.963134765625,0.037,0.06054999999999999,0.0540443044372417,5.76710205078125,1.4580050298540725,1.2178141335079837,0.7609576364636178
POU2F1:P2,5.7037353515625,0.227,6.3980712890625,0.141,5.1357421875,0.293,6.6373291015625,0.146,5.5404052734375,0.231,4.5400390625,0.422,6.3929443359375,0.177,3.8267822265625,0.557,5.640869140625,0.241,5.4544677734375,0.226,4.8311767578125,0.341,5.3216552734375,0.274,6.5880126953125,0.156,5.5927734375,0.225,4.8538818359375,0.324,4.8909912109375,0.322,4.7984619140625,0.325,4.372802734375,0.401,5.7099609375,0.209,4.634521484375,0.361,0.27995,0.10481084465786324,5.343231201171875,0.7725736466141284,0.5529040151586225,0.7278039664757696
POU2F1:P1,4.4215087890625,0.874,5.9776611328125,0.592,4.2265625,0.863,6.1099853515625,0.607,5.4151611328125,0.697,4.703857421875,0.805,6.8707275390625,0.542,4.9385986328125,0.754,4.399658203125,0.866,4.8050537109375,0.791,4.6756591796875,0.829,5.3609619140625,0.733,4.8670654296875,0.827,4.355712890625,0.848,5.7550048828125,0.618,5.7325439453125,0.662,5.7174072265625,0.629,4.670166015625,0.824,4.702880859375,0.793,5.4578857421875,0.644,0.7399000000000001,0.10667259303712062,5.158203125,0.706301363155321,0.1308211030804373,0.7124984402310933
POU2F2:P1P2,4.4852294921875,0.088,10.4754638671875,0.0,4.470458984375,0.088,10.2142333984375,0.001,8.5091552734375,0.002,4.57373046875,0.076,10.6192626953125,0.0,5.0115966796875,0.049,6.690673828125,0.013,6.2972412109375,0.015,5.5816650390625,0.034,7.8223876953125,0.004,9.0123291015625,0.002,5.44287109375,0.033,6.6678466796875,0.01,7.8739013671875,0.007,7.4493408203125,0.009,6.14599609375,0.016,4.723388671875,0.065,6.2371826171875,0.018,0.026500000000000003,0.030191494096673543,6.91519775390625,2.02000371238787,1.5765902722669065,0.8398046041419662
POU2F3:P1,5.419189453125,0.051,8.45703125,0.008,6.5142822265625,0.023,8.142333984375,0.007,7.129638671875,0.012,4.6837158203125,0.097,10.650146484375,0.001,5.828857421875,0.026,7.2484130859375,0.015,5.653076171875,0.043,5.66650390625,0.04,6.544189453125,0.028,8.001220703125,0.011,4.4857177734375,0.108,5.058837890625,0.065,7.399658203125,0.013,6.54833984375,0.011,4.6466064453125,0.066,4.9168701171875,0.059,6.418212890625,0.019,0.03515,0.0305377678155738,6.47064208984375,1.558839398202441,1.4539511335982658,0.8109473783873946
POU3F1:P1P2,4.360595703125,0.019,0.8330078125,0.962,4.7506103515625,0.009,1.300537109375,0.753,1.98046875,0.353,4.2713623046875,0.018,2.019287109375,0.363,4.063720703125,0.023,2.830810546875,0.098,2.8095703125,0.109,3.36865234375,0.065,2.859375,0.107,1.501953125,0.617,3.8427734375,0.026,3.51416015625,0.045,2.559814453125,0.162,2.402587890625,0.221,3.2176513671875,0.06,4.6151123046875,0.01,2.88037109375,0.119,0.20694999999999997,0.2721314455997515,2.99912109375,1.1217761482877384,0.684113584291513,0.4769940013666292
